node_id,betweenness,pagerank,network_community_id,semantic_cluster_id,top_keywords,neighbor_consistency
Ollanius Piers,0.00042720161172361365,0.0005019455386332569,17,6,"fulgrim, perturabo, dorn, m30, curze",0.41306009888648987
Cruor Praetoria,0.0,0.0005992578283909859,22,10,"style, khan, sarro, salamanders, kor",0.5969533324241638
Hyperion,0.011512911528181975,0.0007657420927582942,22,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.3344220519065857
Dvorik,0.0,0.00053324545233234,22,0,"heht, phoenix, yriel, craftworld, iyanden",0.5807485580444336
Drystann Cromm,0.00036352606679041204,0.00048807766162704065,22,9,"khan, huron, sabbat, telomane, sek",0.5329582691192627
Vashtorr,0.00122114305454234,0.0022278639938899635,4,0,"heht, phoenix, yriel, craftworld, iyanden",0.4388818144798279
Tauros Hendron,0.0,0.00037528402948137316,4,9,"khan, huron, sabbat, telomane, sek",0.6588241457939148
Anhur Hekras,0.0,8.377114215774922e-05,21,5,"honfler, custodes, denial, magron, loyalists",0.5162352919578552
Geigor Fell-Hand,4.146356113033416e-06,9.302131302809752e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.6510350108146667
Ankhu Anen,0.000535906981086592,0.00011553262990622059,21,6,"fulgrim, perturabo, dorn, m30, curze",0.5681641101837158
Ohthere Wyrdmake,0.000276196686054993,7.374967155005764e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.6756470203399658
Camille Shivani,3.177869200367897e-05,0.00028418217508396356,21,6,"fulgrim, perturabo, dorn, m30, curze",0.5271522998809814
Anna,7.186572033886124e-08,0.00040938076236638854,21,14,"sisters, sororitas, aleya, adepta, saint",0.6314290761947632
Hyronimus Drake,0.00015902637329178512,0.0007150856775693477,21,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.6251891851425171
Leo Lemuel,0.0001551255245023251,0.00039614352396322286,21,15,"cain, cadian, armageddon, drinkers, yarrick",0.5578629970550537
Merelda Pereth,0.00025470470581845275,0.00010107436711304716,16,5,"honfler, custodes, denial, magron, loyalists",0.6827309727668762
Tor Garadon,0.005622716618139202,0.000510220424930458,16,6,"fulgrim, perturabo, dorn, m30, curze",0.48344793915748596
Annovuldi,0.0,0.00039052123905909555,17,5,"honfler, custodes, denial, magron, loyalists",0.6276282072067261
Kasati Nuon,0.0,0.00039052123905909555,17,5,"honfler, custodes, denial, magron, loyalists",0.6276282072067261
Anovel,0.0,6.384759489525167e-05,4,11,"luther, astelan, lion, caliban, jonson",0.4172458350658417
Sapphon,0.0013309364153668796,0.0002184907777895337,4,11,"luther, astelan, lion, caliban, jonson",0.5497546792030334
Anrek Barbatos,0.0,5.7403167991312944e-05,4,9,"khan, huron, sabbat, telomane, sek",0.4501519203186035
Antaka Cyvaan,0.0001241095756927007,0.00020575797521691285,21,10,"style, khan, sarro, salamanders, kor",0.5239312648773193
Yasu Nagasena,0.000911318458616495,0.0005319903297071494,21,6,"fulgrim, perturabo, dorn, m30, curze",0.5648283362388611
Balsar Kurthuri,0.0007875022212459917,0.00026971266710402645,21,6,"fulgrim, perturabo, dorn, m30, curze",0.5070463418960571
Ogen,0.0010706642759585356,0.00025619783870869586,21,10,"style, khan, sarro, salamanders, kor",0.5268173813819885
Antaro Chronus,0.0,5.7403167991312944e-05,0,7,"sicarius, titus, calgar, macragge, ventanus",0.501616358757019
Votheer Tark,1.967288662644125e-05,9.77619272986811e-05,0,8,"honsou, meduson, clan, warsmith, cain",0.4604795575141907
Anthonius Kallistus,1.0540305649699649e-06,0.00018850696006708262,36,10,"style, khan, sarro, salamanders, kor",0.6911885738372803
Osmyndri Ellisentris Kallistus,0.0,0.00024214239033369206,36,15,"cain, cadian, armageddon, drinkers, yarrick",
Antonius (Epistolary),0.0,0.00015593702819132892,4,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.6838198900222778
Hull (Inquisitor Lord),6.635601511288188e-05,0.00017319701942494688,4,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5139471888542175
Julius (Captain),6.635601511288188e-05,0.00017319701942494688,4,7,"sicarius, titus, calgar, macragge, ventanus",0.570659339427948
Antonus Antwark,0.0,8.377114215774922e-05,20,7,"sicarius, titus, calgar, macragge, ventanus",0.6298506259918213
Ouon Hommed,5.979988416006365e-06,9.302131302809752e-05,20,7,"sicarius, titus, calgar, macragge, ventanus",0.5502203702926636
Antor Delassio,0.0003902120871689357,0.00015501087324922794,22,3,"rafen, arkio, baal, sanguinius, mephiston",0.5340514779090881
Casella,0.0,9.564070994325251e-05,22,7,"sicarius, titus, calgar, macragge, ventanus",0.6717725992202759
Grennon,0.0,9.564070994325251e-05,22,9,"khan, huron, sabbat, telomane, sek",0.6987744569778442
Lokar (Grey Knights),0.0002181776089804107,0.00012411224204954394,22,3,"rafen, arkio, baal, sanguinius, mephiston",0.6298226714134216
Sanctimus,1.4567664891496523e-05,9.564344976496798e-05,22,7,"sicarius, titus, calgar, macragge, ventanus",0.6365712285041809
Gharvil,0.0,0.00023391229946227607,22,9,"khan, huron, sabbat, telomane, sek",
Anubitar,0.0,9.987660703150726e-05,20,0,"heht, phoenix, yriel, craftworld, iyanden",0.6724379658699036
Zarathusa,0.0002654240604515275,0.00014235004607170157,20,0,"heht, phoenix, yriel, craftworld, iyanden",0.4142032563686371
Eknothet,0.0,9.987660703150726e-05,20,0,"heht, phoenix, yriel, craftworld, iyanden",0.6594560742378235
Anuradha Daaz,0.00013395770271163737,0.0002756540736259512,8,1,"necromunda, helmawr, kal, gerontius, haera",0.4263143539428711
Brêac,3.8328384180725997e-07,0.00012445855478180137,8,5,"honfler, custodes, denial, magron, loyalists",0.48091626167297363
Nar Kezar,0.0,0.00012445855478180137,8,5,"honfler, custodes, denial, magron, loyalists",0.371351957321167
Ekene Dubaku,0.0007961763603941308,0.000305457470066376,8,9,"khan, huron, sabbat, telomane, sek",0.40495672821998596
Ducarius,0.0,0.00012445855478180137,8,10,"style, khan, sarro, salamanders, kor",0.4516277313232422
Anval Thawn,1.4569163635069911e-05,0.0003407654647097334,20,9,"khan, huron, sabbat, telomane, sek",0.3677523732185364
N'Kari,0.002772779212106622,0.001335745684673896,17,0,"heht, phoenix, yriel, craftworld, iyanden",0.43786802887916565
Ku'Gath,0.0014680404169049278,0.0014894210994795113,20,0,"heht, phoenix, yriel, craftworld, iyanden",0.39954060316085815
Anvirr Keltoc,0.0,5.7403167991312944e-05,0,9,"khan, huron, sabbat, telomane, sek",0.6255509257316589
Vannadan,0.0,0.0001610685105481061,0,5,"honfler, custodes, denial, magron, loyalists",
Rhyloor,0.0011684509313154186,0.00012846155703465228,0,5,"honfler, custodes, denial, magron, loyalists",0.8735983371734619
Qelanaris,0.0008988107486040123,0.00015389274149727676,0,5,"honfler, custodes, denial, magron, loyalists",0.7174205780029297
Aphkar,0.0,8.878633970420684e-05,4,11,"luther, astelan, lion, caliban, jonson",0.6298290491104126
Kai (Fallen Angel),4.662015860377825e-06,9.573871211433215e-05,4,11,"luther, astelan, lion, caliban, jonson",0.5538363456726074
Lohoc,0.0,8.878633970420684e-05,4,11,"luther, astelan, lion, caliban, jonson",0.6116962432861328
Zabriel,0.0008248587620993069,0.0010387773100339172,4,11,"luther, astelan, lion, caliban, jonson",0.4987424314022064
Aphone Ire,0.0002835882314371253,0.0001545414713550819,17,14,"sisters, sororitas, aleya, adepta, saint",0.41133344173431396
Srinika Ridhi,0.0,7.924446216384696e-05,17,5,"honfler, custodes, denial, magron, loyalists",0.46244096755981445
Aphrae,0.0,5.7403167991312944e-05,33,3,"rafen, arkio, baal, sanguinius, mephiston",0.6426015496253967
Aphrael (Dark Angels),0.0,5.7403167991312944e-05,34,11,"luther, astelan, lion, caliban, jonson",0.3747231960296631
Korus,0.00018463198606481296,0.00024195447383373148,34,8,"honsou, meduson, clan, warsmith, cain",0.5971384048461914
Apollo Diomedes,0.001340391933065666,0.00042028999615141994,19,7,"sicarius, titus, calgar, macragge, ventanus",0.5313964486122131
Galan,2.935260715099893e-07,0.0002676290944582703,19,3,"rafen, arkio, baal, sanguinius, mephiston",0.5333610773086548
Cyrus,0.00041835589543674263,0.00020279491099939944,19,5,"honfler, custodes, denial, magron, loyalists",0.4431832432746887
Martellus,3.263049663415692e-05,0.00022806408689300813,19,7,"sicarius, titus, calgar, macragge, ventanus",0.5060970187187195
Marneus Augustus Calgar,0.0033071850253357867,0.00031057885209359414,0,7,"sicarius, titus, calgar, macragge, ventanus",0.5454366207122803
Apollos,0.0,0.00036113935044550124,8,2,"templars, sigismund, sabbat, saint, creed",0.6208590269088745
Marius Reinhart,0.00018839691401446927,0.0005927365699941804,8,5,"honfler, custodes, denial, magron, loyalists",0.6674662232398987
Apollyon (Inquisitor),1.820598248584485e-06,0.0007129697663536078,8,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.7926852107048035
Saul (Celestial Lions),9.582096045181499e-08,0.0006356253464652944,8,15,"cain, cadian, armageddon, drinkers, yarrick",0.7926852107048035
Appius,0.0,0.00014290238117380593,17,2,"templars, sigismund, sabbat, saint, creed",0.5782513618469238
Gabriel Seth,0.0013351892309733382,0.0005653712574745284,2,6,"fulgrim, perturabo, dorn, m30, curze",0.4496571719646454
Aquila (Dark Angels),0.0028580361484149327,0.0010317744056300754,6,15,"cain, cadian, armageddon, drinkers, yarrick",0.4676794409751892
Belial,0.0037064826011599054,0.000952939319483945,4,11,"luther, astelan, lion, caliban, jonson",0.40594354271888733
Naaman,0.00020331150623445558,0.0004973447559846447,6,15,"cain, cadian, armageddon, drinkers, yarrick",0.3489692509174347
Aquillon,9.175353556522853e-05,0.0004499790561580938,23,5,"honfler, custodes, denial, magron, loyalists",0.5554749965667725
Argel Tal,0.003998248848003698,0.001378689235157391,23,6,"fulgrim, perturabo, dorn, m30, curze",0.547118604183197
Aradryan,0.0,0.00015708727781149715,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.6497212648391724
Korlandril,0.0002654240604515275,0.00019142624364687692,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.5281761884689331
Thirianna,0.0,0.00015708727781149715,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.7261833548545837
Araezon,0.0,0.0004086563400426078,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.5355799198150635
Malafael,0.00013252038830486015,0.0007570162021784626,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.6051946878433228
Gabriel Angelos,0.007174621116238175,0.002044940373256537,19,3,"rafen, arkio, baal, sanguinius, mephiston",0.4408884346485138
Ulkair,0.0003345522327993424,0.0007831572306887621,19,0,"heht, phoenix, yriel, craftworld, iyanden",0.5266656875610352
Thaddeus (Blood Ravens),0.0,0.0002477189229787436,19,7,"sicarius, titus, calgar, macragge, ventanus",0.6004765033721924
Tarkus (Imperial Commander),0.0,0.00027150384704239757,19,15,"cain, cadian, armageddon, drinkers, yarrick",
Arascid Nassau,0.0,5.7403167991312944e-05,17,15,"cain, cadian, armageddon, drinkers, yarrick",0.4343022406101227
Aravain,0.0,0.00012371831193233693,4,11,"luther, astelan, lion, caliban, jonson",0.6732502579689026
Kaye,9.582096045181499e-08,0.00013738716431057458,4,11,"luther, astelan, lion, caliban, jonson",0.6945688724517822
Arbras Haax,0.0001329994931071192,0.00023806629120811287,17,5,"honfler, custodes, denial, magron, loyalists",0.5925026535987854
Vrokhorn,0.0,0.0001251023555607127,17,5,"honfler, custodes, denial, magron, loyalists",0.638134241104126
Volkus Goraddin,1.9164192090362999e-07,0.00014950652593753394,17,5,"honfler, custodes, denial, magron, loyalists",0.6588263511657715
Arcadian Leontus,0.0,5.7403167991312944e-05,16,6,"fulgrim, perturabo, dorn, m30, curze",0.5314878225326538
Arcanakt,0.0,5.7403167991312944e-05,21,5,"honfler, custodes, denial, magron, loyalists",0.536749541759491
Arcatus,0.0,0.00011363459289769526,21,5,"honfler, custodes, denial, magron, loyalists",0.5208449959754944
Noriz,8.349087665567575e-05,0.00013839230328864115,21,5,"honfler, custodes, denial, magron, loyalists",0.4797676205635071
Archamus I,0.0,8.610568304575542e-05,17,6,"fulgrim, perturabo, dorn, m30, curze",0.7808911204338074
Archorian,0.0,0.0002654930089007554,1,10,"style, khan, sarro, salamanders, kor",0.614493727684021
Eidolon (Emperor's Children),0.0017012176277292914,0.002453178421004066,17,6,"fulgrim, perturabo, dorn, m30, curze",0.5073522329330444
Arcos,0.0,5.7403167991312944e-05,5,8,"honsou, meduson, clan, warsmith, cain",0.5816164016723633
Zerberyn,0.0005387512436853109,0.00024401264133011398,5,8,"honsou, meduson, clan, warsmith, cain",0.5144031643867493
Kalkator,0.00041477697852724084,0.00036447170890900176,5,8,"honsou, meduson, clan, warsmith, cain",0.5869953036308289
Bohemond,0.0010088070549028438,0.00043207492439944437,5,5,"honfler, custodes, denial, magron, loyalists",0.5140098333358765
Dantalion (Blood Angels),0.00030196478923390474,0.00014448506909118576,5,3,"rafen, arkio, baal, sanguinius, mephiston",0.45033180713653564
Arcuda,0.0,5.7403167991312944e-05,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.5649006962776184
Viktor Hark,0.000566482050280948,0.0005509217726511597,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.5462521314620972
Pasanius Lysane,0.0013467019808522849,0.00044146620720281855,0,7,"sicarius, titus, calgar, macragge, ventanus",0.42981967329978943
The Newborn,0.00034240164980684623,0.0002930420635306878,0,8,"honsou, meduson, clan, warsmith, cain",0.5030098557472229
Cadaras Grendel,0.000409369820046673,0.0002774966741566423,0,8,"honsou, meduson, clan, warsmith, cain",0.5380167961120605
Ardim Protos,3.183180685450625e-05,9.500983933794502e-05,7,9,"khan, huron, sabbat, telomane, sek",0.5729379653930664
Kelbor-Hal,0.002705891287068635,0.0010927628185807181,7,6,"fulgrim, perturabo, dorn, m30, curze",0.6046138405799866
Sota-Nul,0.00022225450698566625,0.0003527436405074067,17,6,"fulgrim, perturabo, dorn, m30, curze",0.5313199758529663
Vorrjuk Kraal,0.0,0.00011522302216004655,7,5,"honfler, custodes, denial, magron, loyalists",
Arenos Karlaen,0.0,5.7403167991312944e-05,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.47308313846588135
Ares (Captain),0.0,5.7403167991312944e-05,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.47256049513816833
Astorath,0.0005469509880321451,0.00032126000961595915,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.4817778468132019
Argan Kallorax,6.753093867282747e-06,6.0889478045144546e-05,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.5601127743721008
Yriel,0.0006931901446739584,0.0004795694365187837,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.5656430721282959
Kelmon Firesight,4.362211200378222e-06,0.00023536610735818076,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.5311673283576965
Argastes,0.0,5.7403167991312944e-05,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.4694121479988098
Lemartes,1.9164192090362999e-07,9.156900651886267e-05,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.47257328033447266
Xaphen,0.0002690068136714683,0.0008704846763326741,23,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5495331287384033
Lorgar Aurelian,0.008495006487751144,0.00042139210114862055,17,6,"fulgrim, perturabo, dorn, m30, curze",0.5496871471405029
Ingethel,0.00013367023983028192,0.0003389113895139522,23,0,"heht, phoenix, yriel, craftworld, iyanden",0.6785569190979004
Deumos,0.00040120236141174935,0.00020684875307501346,23,5,"honfler, custodes, denial, magron, loyalists",0.771087646484375
Sythran,3.4597540866222304e-06,0.0004200341154806549,23,10,"style, khan, sarro, salamanders, kor",0.6399136185646057
Argenta (Adepta Sororitas),0.0009380374147064381,0.00020293853612371026,6,14,"sisters, sororitas, aleya, adepta, saint",0.389414519071579
Argento (Inquisitor),0.0,0.00014701069190000129,29,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.6615137457847595
Covenant,0.0006703155288406718,0.00039126834299236423,29,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5236762166023254
Idris (Inquisitor),0.0,0.00014701069190000129,29,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.6295664310455322
Argento Corian,0.0,0.0004088966626802358,1,9,"khan, huron, sabbat, telomane, sek",0.2800043821334839
Argentus Kiron,3.0250019298247174e-06,9.302131302809752e-05,17,5,"honfler, custodes, denial, magron, loyalists",0.6631772518157959
Orhu Gythua,0.0,8.377114215774922e-05,17,5,"honfler, custodes, denial, magron, loyalists",0.7177159190177917
Argos,0.0,5.7403167991312944e-05,5,9,"khan, huron, sabbat, telomane, sek",0.5201655030250549
Elysius,0.0005330999134736727,0.0001906686733410513,5,9,"khan, huron, sabbat, telomane, sek",0.48016560077667236
Pyriel,3.734172285425835e-05,0.0005115868133080045,5,0,"heht, phoenix, yriel, craftworld, iyanden",0.538480281829834
Phaeton Laurentis,9.420773562557497e-05,0.00037345934063516355,5,9,"khan, huron, sabbat, telomane, sek",0.6838202476501465
Kubik,5.859414513785379e-05,0.00047979622750432706,5,15,"cain, cadian, armageddon, drinkers, yarrick",0.516040563583374
Clementina Yendl,8.226413411897921e-06,0.00039210595333989614,5,1,"necromunda, helmawr, kal, gerontius, haera",0.6640660166740417
Argust,0.0,5.7403167991312944e-05,17,5,"honfler, custodes, denial, magron, loyalists",0.6573132872581482
Diamantis,0.0005535692124616663,0.00023561663683903654,17,5,"honfler, custodes, denial, magron, loyalists",0.5057663917541504
Arguthrax,1.5331353672290399e-06,9.221553484369007e-05,28,9,"khan, huron, sabbat, telomane, sek",0.49481379985809326
Venalitor,9.582096045181498e-07,0.00012275883721356239,28,9,"khan, huron, sabbat, telomane, sek",0.5357144474983215
Fury (Freeblade),2.012240169488115e-06,0.0005198258251796,28,8,"honsou, meduson, clan, warsmith, cain",0.7701897621154785
Arhra,0.00023360406828266332,0.0012639272818263775,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.647118091583252
Phoenix Lord,0.002727475841174441,0.0021132399837201477,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.5550521016120911
Karandras,0.00010511609661639991,0.0007178867108791037,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.7269551157951355
Drazhar,0.0006639667659500179,0.000542691432016936,24,1,"necromunda, helmawr, kal, gerontius, haera",0.3875972330570221
Jain Zar,0.002542618542486508,0.0015331111306023776,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.5186517238616943
Dark Father,0.0,0.0005163865331334035,24,0,"heht, phoenix, yriel, craftworld, iyanden",0.7850251793861389
Ari Danks,0.0,5.7403167991312944e-05,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.5904942750930786
Saint Sabbat,0.02282874442952904,0.004824988360615847,3,14,"sisters, sororitas, aleya, adepta, saint",0.46194180846214294
Zennet,5.652797860254074e-05,0.00016722193468700849,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.4269329607486725
Beldame Sadia,0.00031879841508293717,0.0003457749639820825,12,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.6188107132911682
Arilla,0.0,9.987660703150726e-05,3,15,"cain, cadian, armageddon, drinkers, yarrick",0.7683651447296143
Seena,0.0,9.987660703150726e-05,3,15,"cain, cadian, armageddon, drinkers, yarrick",0.764214038848877
Noa Vadim,0.0002675766345106182,0.00017178769630899016,3,13,"tanith, gaunt, sabbat, omnibus, vervunhive",0.48407745361328125
Ario Barzano,0.001103757960767252,0.00018257680647798408,0,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5166023969650269
Mykola Shonai,0.0002531478458699824,0.0002345320956409183,0,15,"cain, cadian, armageddon, drinkers, yarrick",0.432924747467041
Vendare Taloun,0.0005516208124328491,0.00017240330051315612,0,1,"necromunda, helmawr, kal, gerontius, haera",0.5777634978294373
Kasimir De Valtos,1.5521748526063407e-05,0.00014317890984468512,0,0,"heht, phoenix, yriel, craftworld, iyanden",0.4081743657588959
Arjac Rockfist,1.2061234477045707e-05,8.993813975053083e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.6237913966178894
Logan Grimnar,0.012022710050987508,0.0030995012460651016,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.5414065718650818
Hengis Blackhand,0.0,7.652287737350466e-05,21,12,"russ, ragnar, fenris, bjorn, grimnar",0.5663994550704956
Arkhad,0.0,6.960525317972356e-05,5,3,"rafen, arkio, baal, sanguinius, mephiston",0.3215026259422302
Nicanor Tullus,0.0,0.00018019726604263326,17,5,"honfler, custodes, denial, magron, loyalists",0.4968959093093872
Zagreus Kane,0.0020976550590470168,0.0004484572868593175,7,6,"fulgrim, perturabo, dorn, m30, curze",0.5003271102905273
Hieronyma,0.0002748025319886234,0.00022485898789420964,17,8,"honsou, meduson, clan, warsmith, cain",0.42304790019989014
Sapien,0.0,0.00019593808088754123,17,5,"honfler, custodes, denial, magron, loyalists",0.34149599075317383
Transacta-7Y1,2.426339923800038e-06,0.0003361905341940375,2,1,"necromunda, helmawr, kal, gerontius, haera",0.32919594645500183
Arkhas Fal,0.00026695719581875657,9.146936129008032e-05,23,6,"fulgrim, perturabo, dorn, m30, curze",0.5009301900863647
Tyberos,0.0,0.00027764301606539055,23,6,"fulgrim, perturabo, dorn, m30, curze",
Arkhor,0.0,8.010979748957259e-05,22,9,"khan, huron, sabbat, telomane, sek",0.4975549280643463
Ortan Leidis,0.0,8.010979748957259e-05,22,9,"khan, huron, sabbat, telomane, sek",0.539044201374054
Kossolax,0.00018514122148720138,0.00016845747087323244,22,6,"fulgrim, perturabo, dorn, m30, curze",0.5350618958473206
Axan,0.0,0.00016499155071992083,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.6170856952667236
Ramius Stele,0.00023297021078600067,0.0003747761277212068,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.6454451680183411
Sachiel,0.0005356791249131256,0.000134029328849953,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.5361281633377075
Malfallax,0.0001353363830814122,0.0003761092094026934,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.47293809056282043
Arkos,0.0,5.7403167991312944e-05,4,5,"honfler, custodes, denial, magron, loyalists",0.38265126943588257
Xaphan (Flesh Tearers),0.0001172330717170753,0.00021314144288058927,4,10,"style, khan, sarro, salamanders, kor",0.5001527667045593
Belphegor,1.9164192090362999e-07,9.487134720216717e-05,4,11,"luther, astelan, lion, caliban, jonson",0.6636927723884583
Arlon Buke,1.9164192090362999e-07,0.0002583856967615232,37,15,"cain, cadian, armageddon, drinkers, yarrick",0.5165475010871887
Courlanth,0.0005328124505923173,0.0003286234121297729,37,9,"khan, huron, sabbat, telomane, sek",0.6927047371864319
Gharax,4.7910480225907496e-08,0.0002078711373566617,37,9,"khan, huron, sabbat, telomane, sek",0.5357742309570312
Armandus,0.0,0.00015934371483898306,22,5,"honfler, custodes, denial, magron, loyalists",0.7817665338516235
Uradus,0.0,0.00015934371483898306,22,9,"khan, huron, sabbat, telomane, sek",0.7652541399002075
Voldwyn,0.0,0.00015934371483898306,22,9,"khan, huron, sabbat, telomane, sek",0.7718687057495117
Korr,0.0,0.00015934371483898306,22,9,"khan, huron, sabbat, telomane, sek",0.7459375262260437
Armanneus Valthex,0.0,0.0001561310723204188,20,8,"honsou, meduson, clan, warsmith, cain",0.4853482246398926
Garreon,6.228362429367974e-07,0.00020810262308486964,20,9,"khan, huron, sabbat, telomane, sek",0.4127674698829651
Arminka Lesk,0.0005324291667505101,0.00016123007645730433,30,15,"cain, cadian, armageddon, drinkers, yarrick",0.4744085967540741
Rath Sturm,0.0,0.00012679135827002995,30,15,"cain, cadian, armageddon, drinkers, yarrick",0.41765910387039185
Skarp-Hedin,0.0002671967482198861,0.00029093988481078864,30,12,"russ, ragnar, fenris, bjorn, grimnar",0.48912304639816284
D'Armitage,0.0,0.00012679135827002995,30,2,"templars, sigismund, sabbat, saint, creed",
Isaia Bendikt,0.000221901876305393,0.00011773842360008024,30,15,"cain, cadian, armageddon, drinkers, yarrick",0.6572872400283813
Warmund,3.5932860169430624e-06,9.333425322325902e-05,25,15,"cain, cadian, armageddon, drinkers, yarrick",0.4492546319961548
Ursarkar Creed (Retired General),2.4091670909025618e-05,0.00011453309192110695,30,2,"templars, sigismund, sabbat, saint, creed",0.8050897121429443
Armond Montfort,0.0,5.7403167991312944e-05,29,2,"templars, sigismund, sabbat, saint, creed",0.5252442955970764
Saint Celestine,0.010721496019005386,0.002670823923301456,29,14,"sisters, sororitas, aleya, adepta, saint",0.4527382254600525
Kol Rakhul,0.0,0.00017260743426893502,29,14,"sisters, sororitas, aleya, adepta, saint",0.516879141330719
Arnault Tantalid,0.0,0.00020358813354007778,12,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",0.5752716660499573
Arnokh,0.0,5.7403167991312944e-05,29,9,"khan, huron, sabbat, telomane, sek",0.5438530445098877
Geminae Superia,3.143416339722368e-05,0.0003505572780137436,29,14,"sisters, sororitas, aleya, adepta, saint",0.7465833425521851
Arook Serotid,9.023297772024272e-06,0.00011457137106745709,20,7,"sicarius, titus, calgar, macragge, ventanus",0.5654230117797852
Foedral Fell,0.0001695843185241643,0.0002188230222054306,20,7,"sicarius, titus, calgar, macragge, ventanus",0.656245768070221
Arrian Zorzi,0.0,5.7403167991312944e-05,1,1,"necromunda, helmawr, kal, gerontius, haera",0.46343740820884705
Oleander Koh,1.1498515254217799e-06,0.00048505556051579575,1,5,"honfler, custodes, denial, magron, loyalists",0.588119626045227
Igori,4.7910480225907496e-08,0.00045317120091329055,1,1,"necromunda, helmawr, kal, gerontius, haera",0.548420250415802
Flavius Alkenex,1.2762412497174804e-05,0.0003919599898382419,1,6,"fulgrim, perturabo, dorn, m30, curze",0.6642676591873169
Artarion,0.0,5.7403167991312944e-05,8,2,"templars, sigismund, sabbat, saint, creed",0.5798500776290894
Mordred (Reclusiarch),0.0,0.00015028993088597075,8,10,"style, khan, sarro, salamanders, kor",0.5585519671440125
Artarix,0.0,8.747700624847215e-05,15,15,"cain, cadian, armageddon, drinkers, yarrick",0.4789722263813019
Aevar Qeld,0.0,0.0001242807774083285,15,10,"style, khan, sarro, salamanders, kor",
Illith,0.0,8.747700624847215e-05,15,0,"heht, phoenix, yriel, craftworld, iyanden",0.4614813029766083
Mordren,7.824922146610358e-06,0.00012467580859757744,15,9,"khan, huron, sabbat, telomane, sek",0.48655247688293457
Mazik,0.00014088707217749268,9.987660703150724e-05,15,10,"style, khan, sarro, salamanders, kor",0.41397154331207275
Bledheim,0.0,9.987660703150724e-05,15,4,"eisenhorn, ravenor, quixos, inquisitors, pontius",
Artekus Bardane,0.0,5.7403167991312944e-05,22,9,"khan, huron, sabbat, telomane, sek",0.3776964545249939
Artellus Numeon,0.00031057138334306946,0.0009321444848812491,5,6,"fulgrim, perturabo, dorn, m30, curze",0.5159869194030762
Valdrekk Elias,9.903861841682486e-06,0.0006475535818374452,5,8,"honsou, meduson, clan, warsmith, cain",0.5830135941505432
Artemis,0.00021340043080707362,0.0002500887753022457,5,6,"fulgrim, perturabo, dorn, m30, curze",0.3828028440475464
Eldrad Ulthran,0.010378524967333555,0.002242672709419086,5,0,"heht, phoenix, yriel, craftworld, iyanden",0.49021244049072266
Artemos,0.0,9.987660703150726e-05,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.671902060508728
Dolomen,0.0,9.987660703150726e-05,2,3,"rafen, arkio, baal, sanguinius, mephiston",0.6866138577461243
Artimaeus Tulio,0.0,0.00014328218154901728,6,7,"sicarius, titus, calgar, macragge, ventanus",0.6656763553619385
Polixis,3.8328384180725997e-07,0.00020669891942544263,6,15,"cain, cadian, armageddon, drinkers, yarrick",0.6599898934364319
